rel_time_sec,timestamp_sec,ground_truth_x_m,ground_truth_y_m,estimated_x_m,estimated_y_m,gnss_x_m,gnss_y_m,speed_kmh,position_error_m,uncertainty_m,gnss_status
13.69999999999709,33042.7,-120.86449863431213,42.858003955567504,-119.82509394417033,46.08629894598841,,,38.26,3.3914968163136283,16.465299881589313,DENIED
13.80000000000291,33042.8,-121.86960881007923,42.501781584821046,-120.84693194731359,45.769829787646785,,,38.51,3.424325776211823,16.739981615232377,DENIED
13.900000000001455,33042.9,-122.88830155573655,42.14555921486556,-121.87878411865456,45.4604937042124,,,38.78,3.4652440209073028,17.01968334662158,DENIED
14.0,33043.0,-123.91378558642946,41.800468793328506,-122.92193851647279,45.15805983051906,,,39.1,3.5010253045649278,17.304723462289143,DENIED
14.099999999998545,33043.1,-124.95285218705783,41.45537837179146,-123.97625099361264,44.8623400298422,,,39.42,3.5441695262030595,17.595039238759906,DENIED
14.19999999999709,33043.2,-126.00550135759151,41.12141989946383,-125.03953835179304,44.57408764330765,,,39.66,3.585247422138503,17.89000074525229,DENIED
14.30000000000291,33043.3,-127.06494181311554,40.798593375554645,-126.11595122766468,44.29193572763464,,,40.06,3.619948054891138,18.190740799639517,DENIED
14.400000000001455,33043.4,-128.13796483857502,40.475766852436436,-127.20083554300227,44.0170538437721,,,40.29,3.6631850719863843,18.49594205697451,DENIED
14.5,33043.5,-129.22457043403028,40.15294032852725,-128.29444971762092,43.748475602650096,,,40.54,3.7138926283019424,18.80565842771124,DENIED
14.599999999998545,33043.6,-130.31117602941018,39.85237770382787,-129.40148557240292,43.484577774466075,,,40.97,3.7443843393426186,19.121215874348614,DENIED
14.69999999999709,33043.7,-131.41136419475566,39.55181507912849,-130.5145773416408,43.22702590936535,,,41.13,3.7830412774129223,19.440504686382337,DENIED
14.80000000000291,33043.8,-132.51155236011624,39.25125245363814,-131.6364875374313,42.97567217255843,,,41.39,3.8258385599215985,19.764287068266665,DENIED
14.900000000001455,33043.9,-133.63211438037246,38.93955787972934,-132.7645114199857,42.73141244441526,,,41.55,3.8898452329882383,20.0917560112176,DENIED
15.0,33044.0,-134.75946768560397,38.616731356611126,-133.89693195096933,42.49446479513665,,,41.65,3.9725035574283245,20.422383133411902,DENIED
15.099999999998545,33044.1,-135.900403560786,38.39409237479572,-135.03995364370067,42.26216229831532,,,41.99,3.9626176945359077,20.75798573713451,DENIED
15.19999999999709,33044.2,-137.04133943596804,38.149189495352445,-136.191606709139,42.033333589588686,,,42.27,3.976005665468121,21.098013876544382,DENIED
15.30000000000291,33044.3,-138.18906659611028,37.95994636037431,-137.35180373483064,41.80764457458794,,,42.55,3.9377392811791037,21.44244774343371,DENIED
15.400000000001455,33044.4,-139.34358504122778,37.74843932776832,-138.51886188713175,41.58526815454102,,,42.77,3.924464769475718,21.79078745433348,DENIED
15.5,33044.5,-140.49810348637544,37.514668397534464,-139.68906396832043,41.367579667449874,,,42.85,3.936936651206858,22.14189393118959,DENIED
15.599999999998545,33044.6,-141.65941321645315,37.314293314137885,-140.86965827832313,41.15264461877855,,,43.2,3.918756639565343,22.497946780964142,DENIED
15.69999999999709,33044.7,-142.8275142315212,37.06939043469462,-142.05919939088386,40.940367945708395,,,43.5,3.9464888933225195,22.858527218312105,DENIED
15.80000000000291,33044.8,-144.0024065315645,36.83561950366979,-143.2467379762873,40.73272328317639,,,43.4,3.9696917806902037,23.22029705703825,DENIED
15.900000000001455,33044.9,-145.18409011659818,36.59071662422652,-144.4392319290209,40.52764239023116,,,43.56,4.006769048327104,23.585368290090013,DENIED
16.0,33045.0,-146.38614755648226,36.37920959162053,-145.64003362629364,40.325014653153616,,,43.84,4.015727030120651,23.9547548172589,DENIED
16.099999999998545,33045.1,-147.5882049964116,36.14543866138667,-146.84773419224416,40.124906255686206,,,44.07,4.047772145996427,24.32803121600205,DENIED
16.19999999999709,33045.2,-148.79026243634092,35.92279967878029,-148.06260336740584,39.92731176780168,,,44.31,4.070086582828672,24.705281486795787,DENIED
16.30000000000291,33045.3,-149.99911116121535,35.689028748546434,-149.2865569503021,39.73196551634427,,,44.62,4.105249226527155,25.087106199703328,DENIED
16.400000000001455,33045.4,-151.21475117108014,35.455257817521606,-150.51547569851007,39.53956416978151,,,44.78,4.143735581048659,25.47222184412347,DENIED
